Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
SMOTE,SVM,16,0.9950248756218906,0.9950248756218906,0.9950248756218906,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,17,1.0,0.9285714285714286,0.9629629629629629,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,18,1.0,1.0,1.0,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,19,1.0,1.0,1.0,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,20,1.0,1.0,1.0,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,21,1.0,0.9950248756218906,0.9975062344139651,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,22,0.5671641791044776,1.0,0.7238095238095238,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,23,0.7,0.07608695652173914,0.13725490196078433,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,24,0.0,0.0,0.0,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,25,0.10526315789473684,0.18181818181818182,0.13333333333333333,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,26,0.2,0.3333333333333333,0.25,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,27,0.047619047619047616,0.125,0.06896551724137931,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,28,0.05555555555555555,0.3333333333333333,0.09523809523809523,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,29,0.1875,0.3333333333333333,0.24,0.8078276165347406,0.7300931594624074,
SMOTE,Decision Tree,0,0.9877482044782425,0.9741666666666666,0.9809104258443465,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,1,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,2,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,3,0.9704433497536946,0.9800995024875622,0.9752475247524752,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,4,0.919431279620853,0.9651741293532339,0.941747572815534,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,5,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,6,0.7738693467336684,0.7661691542288557,0.77,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,7,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,8,0.8990610328638498,0.9551122194513716,0.9262394195888755,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,9,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,10,0.8066298342541437,0.7263681592039801,0.7643979057591623,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,11,0.9658536585365853,0.9850746268656716,0.9753694581280788,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,12,0.9552238805970149,0.9552238805970149,0.9552238805970149,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,13,0.8428571428571429,0.9315789473684211,0.885,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,14,0.9025641025641026,0.8756218905472637,0.8888888888888888,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,15,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,16,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,17,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,18,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,19,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,20,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,21,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,22,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,23,0.967391304347826,0.967391304347826,0.967391304347826,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,24,1.0,0.6363636363636364,0.7777777777777778,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,25,0.7142857142857143,0.9090909090909091,0.8,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,26,0.9310344827586207,1.0,0.9642857142857143,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,27,0.8888888888888888,1.0,0.9411764705882353,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,28,1.0,1.0,1.0,0.9629141014365289,0.9468404268116731,
SMOTE,Decision Tree,29,1.0,0.7777777777777778,0.875,0.9629141014365289,0.9468404268116731,
SMOTE,KNN,0,0.9846153846153847,0.96,0.9721518987341772,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,1,0.9214659685863874,0.8756218905472637,0.8979591836734694,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,2,0.8871794871794871,0.8606965174129353,0.8737373737373737,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,3,0.995,0.9900497512437811,0.9925187032418953,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,4,0.9494949494949495,0.9353233830845771,0.9423558897243107,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,5,0.8794642857142857,0.9800995024875622,0.9270588235294117,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,6,0.6842105263157895,0.7114427860696517,0.697560975609756,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,7,0.9516908212560387,0.9800995024875622,0.9656862745098039,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,8,0.7973273942093542,0.8927680798004988,0.8423529411764706,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,9,0.8899521531100478,0.9253731343283582,0.9073170731707317,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,10,0.7291666666666666,0.6965174129353234,0.712468193384224,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,11,0.995,0.9900497512437811,0.9925187032418953,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,12,0.8411764705882353,0.7114427860696517,0.77088948787062,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,13,0.9267015706806283,0.9315789473684211,0.9291338582677166,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,14,0.690677966101695,0.8109452736318408,0.7459954233409611,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,15,1.0,0.9950248756218906,0.9975062344139651,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,16,1.0,0.9900497512437811,0.995,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,17,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,18,1.0,1.0,1.0,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,19,1.0,1.0,1.0,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,20,0.9800995024875622,0.9800995024875622,0.9800995024875622,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,21,0.9797979797979798,0.9651741293532339,0.9724310776942355,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,22,1.0,1.0,1.0,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,23,0.8775510204081632,0.9347826086956522,0.9052631578947369,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,24,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,25,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,26,0.88,0.8148148148148148,0.8461538461538461,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,27,0.5,0.375,0.42857142857142855,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,28,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9261213720316622,0.8610014141338722,
SMOTE,KNN,29,1.0,0.8888888888888888,0.9411764705882353,0.9261213720316622,0.8610014141338722,
SMOTE,Naive Bayes,0,0.921875,0.024583333333333332,0.04788961038961039,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,1,0.5,0.03980099502487562,0.07373271889400922,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,2,0.5418994413407822,0.9651741293532339,0.6940966010733453,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,3,0.20545977011494254,0.7114427860696517,0.3188405797101449,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,4,0.3032258064516129,0.46766169154228854,0.3679060665362035,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,5,1.0,1.0,1.0,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,6,0.17073170731707318,0.03482587064676617,0.05785123966942149,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,7,0.7258687258687259,0.9353233830845771,0.8173913043478261,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,8,0.5595238095238095,0.1172069825436409,0.19381443298969073,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,9,0.8909090909090909,0.9751243781094527,0.9311163895486936,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,10,0.5823529411764706,0.4925373134328358,0.5336927223719676,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,11,0.4098360655737705,0.9950248756218906,0.5805515239477503,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,12,0.6521739130434783,0.8955223880597015,0.7547169811320755,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,13,0.15860735009671179,0.8631578947368421,0.2679738562091503,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,14,0.027472527472527472,0.04975124378109453,0.035398230088495575,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,15,1.0,1.0,1.0,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,16,1.0,0.01990049751243781,0.03902439024390244,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,17,1.0,0.8571428571428571,0.9230769230769231,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,18,0.5075757575757576,1.0,0.6733668341708543,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,19,1.0,0.9701492537313433,0.9848484848484849,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,20,1.0,0.9900497512437811,0.995,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,21,0.2851063829787234,1.0,0.44370860927152317,0.4173262972735268,0.5336953702150695,
