Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
VAE,Extra Trees,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,10,0.08743169398907104,0.15920398009950248,0.1128747795414462,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,11,0.13522012578616352,0.21393034825870647,0.16570327552986513,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,12,0.06584362139917696,0.07960199004975124,0.07207207207207207,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,13,0.1377245508982036,0.12105263157894737,0.12885154061624648,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,14,0.017241379310344827,0.024875621890547265,0.020366598778004074,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,16,0.12757201646090535,0.15422885572139303,0.13963963963963963,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,20,0.1941747572815534,0.19900497512437812,0.19656019656019655,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,21,0.1683673469387755,0.16417910447761194,0.16624685138539042,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,22,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,23,0.11009174311926606,0.13043478260869565,0.11940298507462686,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,24,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,25,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,26,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,27,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,28,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,29,0.0,0.0,0.0,0.22093534672335435,0.1130538465637947,
VAE,XGBoost,0,0.4004474272930649,0.07458333333333333,0.12574639971900245,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,1,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,2,0.030612244897959183,0.014925373134328358,0.020066889632107024,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,3,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,4,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,5,0.02875399361022364,0.04477611940298507,0.03501945525291829,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,6,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,7,0.03536977491961415,0.05472636815920398,0.04296875,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,8,0.25,0.004987531172069825,0.009779951100244499,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,9,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,10,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,11,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,12,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,13,0.058823529411764705,0.005263157894736842,0.00966183574879227,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,14,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,15,0.030634979576680283,0.8208955223880597,0.059065688204761053,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,16,0.022222222222222223,0.004975124378109453,0.008130081300813009,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,17,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,18,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,19,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,20,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,21,0.15126050420168066,0.08955223880597014,0.1125,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,22,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,23,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,24,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,25,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,26,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,27,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,28,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,XGBoost,29,0.0,0.0,0.0,0.05702976103210673,0.03715615895562655,
VAE,LightGBM,0,0.43534994068801897,0.15291666666666667,0.2263336416897934,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,1,0.23333333333333334,0.105,0.14482758620689656,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,3,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,4,0.14583333333333334,0.06965174129353234,0.09427609427609428,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,5,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,6,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,8,0.16666666666666666,0.05486284289276808,0.0825515947467167,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,9,0.0825242718446602,0.0845771144278607,0.08353808353808354,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,10,0.02,0.004975124378109453,0.00796812749003984,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,11,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,12,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,13,0.1276595744680851,0.06315789473684211,0.08450704225352113,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,14,0.017857142857142856,0.004975124378109453,0.007782101167315175,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,16,0.030933333333333334,0.5771144278606966,0.058719311566691974,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,18,0.1360544217687075,0.09950248756218906,0.11494252873563218,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,20,0.1590909090909091,0.06965174129353234,0.09688581314878893,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,21,0.09554140127388536,0.14925373134328357,0.11650485436893204,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,22,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,23,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,24,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,25,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,26,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,27,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,28,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,LightGBM,29,0.0,0.0,0.0,0.11347309778624835,0.07312115441470887,
VAE,CatBoost,0,0.40685714285714286,0.2966666666666667,0.34313253012048195,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,1,0.18110236220472442,0.115,0.14067278287461774,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,3,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,4,0.09795918367346938,0.11940298507462686,0.10762331838565023,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,5,0.16,0.15920398009950248,0.1596009975062344,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,6,0.05927342256214149,0.15422885572139303,0.0856353591160221,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,7,0.15384615384615385,0.15920398009950248,0.15647921760391198,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,8,0.12050359712230216,0.16708229426433915,0.1400208986415883,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,9,0.09580838323353294,0.07960199004975124,0.08695652173913043,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,10,0.07555555555555556,0.0845771144278607,0.07981220657276995,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,11,0.16470588235294117,0.13930348258706468,0.1509433962264151,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,12,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,13,0.0125,0.005263157894736842,0.007407407407407408,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,14,0.055989583333333336,0.21393034825870647,0.08875128998968008,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,15,0.13934426229508196,0.1691542288557214,0.15280898876404495,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,16,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,18,0.13513513513513514,0.024875621890547265,0.04201680672268908,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,19,0.16203703703703703,0.17412935323383086,0.16786570743405277,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,20,0.19801980198019803,0.19900497512437812,0.19851116625310175,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,21,0.17,0.1691542288557214,0.16957605985037408,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,22,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,23,0.041749502982107355,0.22826086956521738,0.07058823529411765,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,24,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,25,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,26,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,27,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,28,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,CatBoost,29,0.0,0.0,0.0,0.18091188975223574,0.09728424768220993,
VAE,SGDClassifier,0,0.4353348729792148,0.15708333333333332,0.23086344151867727,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,1,0.11618257261410789,0.14,0.12698412698412698,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,2,0.02197802197802198,0.009950248756218905,0.0136986301369863,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,3,0.0846774193548387,0.1044776119402985,0.0935412026726058,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,4,0.060218978102189784,0.16417910447761194,0.08811748998664887,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,5,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,6,0.03669724770642202,0.01990049751243781,0.025806451612903226,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,7,0.11846689895470383,0.1691542288557214,0.13934426229508196,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,8,0.0989010989010989,0.022443890274314215,0.036585365853658534,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,9,0.03625,0.14427860696517414,0.057942057942057944,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,10,0.0888030888030888,0.11442786069651742,0.1,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,11,0.10775862068965517,0.12437810945273632,0.11547344110854503,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,12,0.08571428571428572,0.014925373134328358,0.025423728813559324,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,13,0.10486891385767791,0.14736842105263157,0.12253829321663019,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,14,0.10756972111553785,0.13432835820895522,0.11946902654867257,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,16,0.01963350785340314,0.07462686567164178,0.031088082901554404,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,17,0.016129032258064516,0.07142857142857142,0.02631578947368421,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,18,0.081374321880651,0.22388059701492538,0.11936339522546419,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,19,0.17346938775510204,0.1691542288557214,0.1712846347607053,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,20,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,21,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,22,0.015432098765432098,0.13157894736842105,0.027624309392265192,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,23,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,24,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,25,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,26,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,27,0.010101010101010102,0.25,0.019417475728155338,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,28,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,SGDClassifier,29,0.0,0.0,0.0,0.11420612813370473,0.08522396946184271,
VAE,MLPClassifier,0,0.46284224250325945,0.14791666666666667,0.2241869276918219,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,1,0.18518518518518517,0.125,0.14925373134328357,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,2,0.1267123287671233,0.18407960199004975,0.15010141987829614,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,3,0.1339712918660287,0.13930348258706468,0.13658536585365855,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,4,0.13690476190476192,0.11442786069651742,0.12466124661246612,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,5,0.16,0.15920398009950248,0.1596009975062344,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,6,0.05238095238095238,0.21890547263681592,0.0845341018251681,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,7,0.15346534653465346,0.15422885572139303,0.15384615384615385,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,8,0.11816578483245149,0.16708229426433915,0.1384297520661157,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,9,0.09411764705882353,0.07960199004975124,0.0862533692722372,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,10,0.10476190476190476,0.05472636815920398,0.0718954248366013,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,11,0.14429530201342283,0.21393034825870647,0.17234468937875752,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,12,0.0,0.0,0.0,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,13,0.056016597510373446,0.28421052631578947,0.09358752166377816,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,14,0.10294117647058823,0.06965174129353234,0.0830860534124629,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,16,0.09174311926605505,0.14925373134328357,0.11363636363636363,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,17,0.06666666666666667,0.07142857142857142,0.06896551724137931,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,21,0.16336633663366337,0.16417910447761194,0.16377171215880892,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,22,0.0,0.0,0.0,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,23,0.07092198581560284,0.10869565217391304,0.08583690987124463,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,24,0.0,0.0,0.0,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,25,0.005847953216374269,0.09090909090909091,0.01098901098901099,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,26,0.034482758620689655,0.07407407407407407,0.047058823529411764,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,27,0.03225806451612903,0.125,0.05128205128205128,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,28,0.0,0.0,0.0,0.1467526755607682,0.12377960619828436,
VAE,MLPClassifier,29,0.14285714285714285,0.1111111111111111,0.125,0.1467526755607682,0.12377960619828436,
VAE,HistGradientBoosting,0,0.38369304556354916,0.5333333333333333,0.44630404463040446,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,1,0.22580645161290322,0.105,0.14334470989761092,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,3,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,4,0.13333333333333333,0.06965174129353234,0.0915032679738562,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,5,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,6,0.06077348066298342,0.05472636815920398,0.05759162303664921,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,8,0.175,0.06982543640897755,0.09982174688057041,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,9,0.08415841584158416,0.0845771144278607,0.08436724565756824,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,10,0.06842105263157895,0.06467661691542288,0.06649616368286446,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,11,0.06505576208178439,0.17412935323383086,0.09472259810554803,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,12,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,13,0.1456953642384106,0.11578947368421053,0.12903225806451613,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,14,0.022727272727272728,0.024875621890547265,0.023752969121140142,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,18,0.12962962962962962,0.06965174129353234,0.09061488673139159,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,20,0.20540540540540542,0.1890547263681592,0.19689119170984457,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,21,0.16129032258064516,0.17412935323383086,0.1674641148325359,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,22,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,23,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,24,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,25,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,26,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,27,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,28,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,HistGradientBoosting,29,0.0,0.0,0.0,0.24967013634364463,0.08805484905238369,
VAE,Ridge Classifier,0,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,1,0.016666666666666666,0.005,0.007692307692307693,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,2,0.06451612903225806,0.009950248756218905,0.017241379310344827,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,3,0.04341317365269461,0.14427860696517414,0.0667433831990794,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,4,0.09302325581395349,0.01990049751243781,0.03278688524590164,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,5,0.05489773950484392,0.2537313432835821,0.09026548672566372,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,6,0.08888888888888889,0.05970149253731343,0.07142857142857142,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,7,0.06346749226006192,0.20398009950248755,0.09681227863046045,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,8,0.3333333333333333,0.007481296758104738,0.014634146341463415,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,9,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,10,0.10857142857142857,0.0945273631840796,0.10106382978723404,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,11,0.059506531204644414,0.20398009950248755,0.09213483146067415,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,12,0.1358695652173913,0.12437810945273632,0.12987012987012986,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,13,0.17886178861788618,0.11578947368421053,0.14057507987220447,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,14,0.08333333333333333,0.18407960199004975,0.11472868217054263,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,16,0.14285714285714285,0.014925373134328358,0.02702702702702703,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,17,0.0024906600249066002,0.14285714285714285,0.004895960832313341,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,18,0.12340425531914893,0.14427860696517414,0.13302752293577982,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,19,0.16203703703703703,0.17412935323383086,0.16786570743405277,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,20,0.143646408839779,0.12935323383084577,0.13612565445026178,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,21,0.0888030888030888,0.11442786069651742,0.1,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,22,0.00992063492063492,0.13157894736842105,0.01845018450184502,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,23,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,24,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,25,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,26,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,27,0.03225806451612903,0.125,0.05128205128205128,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,28,0.0,0.0,0.0,0.06538630699310952,0.0894531363727325,
VAE,Ridge Classifier,29,0.02127659574468085,0.1111111111111111,0.03571428571428571,0.06538630699310952,0.0894531363727325,
VAE,Bagging Classifier,0,0.4144329896907217,0.335,0.3705069124423963,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,1,0.22580645161290322,0.105,0.14334470989761092,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,3,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,4,0.09782608695652174,0.08955223880597014,0.09350649350649351,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,5,0.16,0.15920398009950248,0.1596009975062344,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,6,0.03322259136212625,0.04975124378109453,0.0398406374501992,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,8,0.07971014492753623,0.24688279301745636,0.12051125989044431,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,10,0.043795620437956206,0.05970149253731343,0.05052631578947368,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,11,0.0873015873015873,0.05472636815920398,0.0672782874617737,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,12,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,13,0.0778816199376947,0.13157894736842105,0.09784735812133072,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,14,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,16,0.15346534653465346,0.15422885572139303,0.15384615384615385,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,17,0.07692307692307693,0.07142857142857142,0.07407407407407407,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,22,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,23,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,24,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,25,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
VAE,Bagging Classifier,26,0.0,0.0,0.0,0.19469286028441576,0.10035123593278676,
