Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,SVM,14,0.11372549019607843,0.14427860696517414,0.12719298245614036,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,15,0.17,0.1691542288557214,0.16957605985037408,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,16,0.155,0.15422885572139303,0.1546134663341646,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,20,0.1951219512195122,0.19900497512437812,0.19704433497536947,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,21,0.16243654822335024,0.15920398009950248,0.16080402010050251,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,22,0.03875968992248062,0.13157894736842105,0.059880239520958084,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,23,0.05405405405405406,0.021739130434782608,0.031007751937984496,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,24,0.0,0.0,0.0,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,25,0.0,0.0,0.0,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,26,0.10526315789473684,0.07407407407407407,0.08695652173913043,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,27,0.02857142857142857,0.125,0.046511627906976744,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,28,0.0,0.0,0.0,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,29,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.2008503152030494,0.12972672460815723,
DCGAN,Decision Tree,0,0.4040660736975858,0.265,0.32008052340211374,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,1,0.22580645161290322,0.105,0.14334470989761092,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,3,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,4,0.12121212121212122,0.07960199004975124,0.0960960960960961,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,5,0.16,0.15920398009950248,0.1596009975062344,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,6,0.029891304347826088,0.05472636815920398,0.03866432337434095,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,8,0.11471321695760599,0.11471321695760599,0.11471321695760599,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,10,0.03389830508474576,0.01990049751243781,0.025078369905956112,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,11,0.07773851590106007,0.10945273631840796,0.09090909090909091,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,12,0.04661654135338346,0.15422885572139303,0.07159353348729793,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,13,0.08651399491094147,0.17894736842105263,0.11663807890222985,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,14,0.025510204081632654,0.07462686567164178,0.03802281368821293,0.1703562527488638,0.09481806310418793,
